city,timestamp,temperature,season
New York,2010-05-12,2.5671464659341203,spring
New York,2010-05-13,4.520688311945938,spring
New York,2010-05-14,12.696548726983023,spring
New York,2010-05-15,11.458072477948335,spring
New York,2010-05-16,5.3710194330178105,spring
New York,2010-05-17,6.543638264103399,spring
New York,2010-05-18,8.415080605870564,spring
New York,2010-05-19,14.731174042799495,spring
New York,2010-05-20,4.729250110124589,spring
New York,2010-05-21,12.875975317673067,spring
New York,2010-05-22,10.596347184994249,spring
New York,2010-05-23,10.3955390963121,spring
New York,2010-05-24,1.476016092399034,spring
New York,2010-05-25,-4.3094312355077165,spring
New York,2010-05-26,14.899466780331908,spring
New York,2010-05-27,12.118664325115848,spring
New York,2010-05-28,6.396226329770405,spring
New York,2010-05-29,7.504660085781769,spring
New York,2010-05-30,13.031584736640971,spring
New York,2010-05-31,11.716481046079686,spring
New York,2010-06-01,21.657086170023497,summer
New York,2010-06-02,23.96229450414606,summer
New York,2010-06-03,22.834560277913624,summer
New York,2010-06-04,23.059656523303353,summer
New York,2010-06-05,23.663838898776294,summer
New York,2010-06-06,22.15154010807076,summer
New York,2010-06-07,34.68685679190592,summer
New York,2010-06-08,19.269238406790777,summer
New York,2010-06-09,19.39438627376077,summer
New York,2010-06-10,26.216959068301062,summer
New York,2010-06-11,24.567460804207165,summer
New York,2010-06-12,25.929548712411417,summer
New York,2010-06-13,26.642614279771017,summer
New York,2010-06-14,20.18816395415661,summer
New York,2010-06-15,26.249923207897783,summer
New York,2010-06-16,37.7792708652806,summer
New York,2010-06-17,20.53494596281891,summer
New York,2010-06-18,28.61421541206426,summer
New York,2010-06-19,18.23970639655994,summer
New York,2010-06-20,24.561159170320682,summer
New York,2010-06-21,32.865689293733,summer
New York,2010-06-22,20.173975208925235,summer
New York,2010-06-23,31.14667996157435,summer
New York,2010-06-24,32.79888578953296,summer
New York,2010-06-25,25.553432945898873,summer
New York,2010-06-26,21.61131045643149,summer
New York,2010-06-27,20.601676278443943,summer
New York,2010-06-28,25.750543136123365,summer
New York,2010-06-29,15.909438801546793,summer
New York,2010-06-30,20.183669419799806,summer
New York,2010-07-01,27.080172023158983,summer
New York,2010-07-02,21.851128126423426,summer
New York,2010-07-03,31.117307905838626,summer
New York,2010-07-04,29.85877724704172,summer
New York,2010-07-05,27.17867889931706,summer
New York,2010-07-06,19.115551468680668,summer
New York,2010-07-07,19.184211199987477,summer
New York,2010-07-08,15.795792312438813,summer
New York,2010-07-09,20.05026470092582,summer
New York,2010-07-10,19.149789799924612,summer
New York,2010-07-11,20.607597898769097,summer
New York,2010-07-12,25.404295462835584,summer
New York,2010-07-13,22.63081802274414,summer
New York,2010-07-14,17.559559659502632,summer
New York,2010-07-15,32.69399316947917,summer
New York,2010-07-16,30.02201870353221,summer
New York,2010-07-17,21.513561994723517,summer
New York,2010-07-18,28.21629678932164,summer
New York,2010-07-19,29.74905113905095,summer
New York,2010-07-20,21.033280151786773,summer
New York,2010-07-21,17.974050661783092,summer
New York,2010-07-22,28.81150504685789,summer
New York,2010-07-23,28.883650383063483,summer
New York,2010-07-24,22.667320090660777,summer
New York,2010-07-25,17.588064387559008,summer
New York,2010-07-26,23.325771938334803,summer
New York,2010-07-27,27.36485759106385,summer
New York,2010-07-28,33.48539215187988,summer
New York,2010-07-29,35.20609752306702,summer
New York,2010-07-30,30.65915494014053,summer
New York,2010-07-31,16.48011567687201,summer
New York,2010-08-01,28.675865506945822,summer
New York,2010-08-02,21.497412532826875,summer
New York,2010-08-03,20.56590395133499,summer
New York,2010-08-04,24.54386513285179,summer
New York,2010-08-05,36.47500780314693,summer
New York,2010-08-06,28.041238874946366,summer
New York,2010-08-07,29.709592244210086,summer
New York,2010-08-08,23.141731280736266,summer
New York,2010-08-09,21.060036216726978,summer
New York,2010-08-10,19.77616298470016,summer
New York,2010-08-11,31.789376557996764,summer
New York,2010-08-12,24.67246452198413,summer
New York,2010-08-13,29.724214252491674,summer
New York,2010-08-14,25.620284128093562,summer
New York,2010-08-15,22.951961511973344,summer
New York,2010-08-16,25.668414875893493,summer
New York,2010-08-17,28.06517399912531,summer
New York,2010-08-18,25.1483326103355,summer
New York,2010-08-19,25.48572302560073,summer
New York,2010-08-20,27.287209924706957,summer
New York,2010-08-21,24.22939467581159,summer
New York,2010-08-22,26.284284982484884,summer
New York,2010-08-23,23.97210302150849,summer
New York,2010-08-24,29.914981966324387,summer
New York,2010-08-25,26.783806917421657,summer
New York,2010-08-26,24.080126067553152,summer
New York,2010-08-27,26.313855930309433,summer
New York,2010-08-28,24.634070581989878,summer
New York,2010-08-29,28.591302487922167,summer
New York,2010-08-30,25.737286505872383,summer
New York,2010-08-31,29.604813150815264,summer
New York,2010-09-01,7.997406977696282,autumn
New York,2010-09-02,14.832913881080417,autumn
New York,2010-09-03,22.95983152708756,autumn
New York,2010-09-04,18.602636689518988,autumn
New York,2010-09-05,7.7950714683913045,autumn
New York,2010-09-06,13.485073289139182,autumn
New York,2010-09-07,22.779329168924143,autumn
New York,2010-09-08,17.059658264177717,autumn
New York,2010-09-09,26.326346378948287,autumn
New York,2010-09-10,17.350601434670914,autumn
New York,2010-09-11,9.789723370708908,autumn
New York,2010-09-12,8.22279703977696,autumn
New York,2010-09-13,25.270017840701314,autumn
New York,2010-09-14,11.959917922246344,autumn
New York,2010-09-15,9.620706121492802,autumn
New York,2010-09-16,17.233962812360126,autumn
New York,2010-09-17,12.47296486442919,autumn
New York,2010-09-18,20.288320344596485,autumn
New York,2010-09-19,10.108991745059907,autumn
New York,2010-09-20,11.390435516129077,autumn
New York,2010-09-21,14.20066904803264,autumn
New York,2010-09-22,12.02373446743165,autumn
New York,2010-09-23,12.852222085252663,autumn
New York,2010-09-24,24.45201708810861,autumn
New York,2010-09-25,12.535125746558773,autumn
New York,2010-09-26,10.279614926924507,autumn
New York,2010-09-27,13.855522527609999,autumn
New York,2010-09-28,17.163538511508804,autumn
New York,2010-09-29,13.591831912018874,autumn
New York,2010-09-30,14.924269665456471,autumn
New York,2010-10-01,18.364762044128547,autumn
New York,2010-10-02,14.65225838933129,autumn
New York,2010-10-03,15.01366437224409,autumn
New York,2010-10-04,24.167174613778794,autumn
New York,2010-10-05,25.238832564836997,autumn
New York,2010-10-06,14.891962575091718,autumn
New York,2010-10-07,1.432993219641272,autumn
New York,2010-10-08,13.286124021436038,autumn
New York,2010-10-09,14.876802458794229,autumn
New York,2010-10-10,13.343347148576019,autumn
New York,2010-10-11,7.99758690340537,autumn
New York,2010-10-12,20.784401600381422,autumn
New York,2010-10-13,15.597531972051247,autumn
New York,2010-10-14,14.902961854576807,autumn
New York,2010-10-15,20.108242154208675,autumn
New York,2010-10-16,17.89456784621875,autumn
New York,2010-10-17,7.585601229011748,autumn
New York,2010-10-18,13.861615181983103,autumn
New York,2010-10-19,24.730158684935695,autumn
New York,2010-10-20,11.675790671672514,autumn
New York,2010-10-21,11.295312107202129,autumn
New York,2010-10-22,20.38693401672131,autumn
New York,2010-10-23,10.784044807625962,autumn
New York,2010-10-24,14.658215221005015,autumn
New York,2010-10-25,8.847132682540158,autumn
New York,2010-10-26,18.49004439330035,autumn
New York,2010-10-27,1.3934181726116734,autumn
New York,2010-10-28,25.739404275604837,autumn
New York,2010-10-29,19.564384004973544,autumn
New York,2010-10-30,9.834502100922938,autumn
New York,2010-10-31,16.033995432002044,autumn
New York,2010-11-01,19.20457243531299,autumn
New York,2010-11-02,8.73758697993874,autumn
New York,2010-11-03,20.34886262193345,autumn
New York,2010-11-04,11.948142532746994,autumn
New York,2010-11-05,23.279556315269527,autumn
New York,2010-11-06,17.044410017979317,autumn
New York,2010-11-07,12.257890819517486,autumn
New York,2010-11-08,23.299577950911086,autumn
New York,2010-11-09,12.048362905469066,autumn
New York,2010-11-10,10.021454294483698,autumn
New York,2010-11-11,16.03587632441073,autumn
New York,2010-11-12,15.12068416933582,autumn
New York,2010-11-13,27.667841177287528,autumn
New York,2010-11-14,19.109993468375553,autumn
New York,2010-11-15,13.050381196892696,autumn
New York,2010-11-16,13.875568825916847,autumn
New York,2010-11-17,24.84619762703621,autumn
New York,2010-11-18,9.799958958902588,autumn
New York,2010-11-19,8.979191946273458,autumn
New York,2010-11-20,16.534992191341434,autumn
New York,2010-11-21,18.454448770017795,autumn
New York,2010-11-22,22.286515608128724,autumn
New York,2010-11-23,21.19952357086029,autumn
New York,2010-11-24,14.556331439465213,autumn
New York,2010-11-25,13.257308060903137,autumn
New York,2010-11-26,8.848672475152075,autumn
New York,2010-11-27,16.131577893018996,autumn
New York,2010-11-28,12.094391062451482,autumn
New York,2010-11-29,19.347646783969832,autumn
New York,2010-11-30,22.013035904716713,autumn
New York,2010-12-01,8.247644148882133,winter
New York,2010-12-02,-3.8153298259482566,winter
New York,2010-12-03,-4.669079600826025,winter
New York,2010-12-04,9.916572712165255,winter
New York,2010-12-05,8.642197071415808,winter
New York,2010-12-06,3.056753425881205,winter
New York,2010-12-07,0.17334762953588034,winter
New York,2010-12-08,4.180975769348098,winter
New York,2010-12-09,-2.645150202250124,winter
New York,2010-12-10,13.866574633485945,winter
New York,2010-12-11,6.445481253419992,winter
New York,2010-12-12,-0.6129442051109728,winter
New York,2010-12-13,6.281518668200351,winter
New York,2010-12-14,-4.943981791279951,winter
New York,2010-12-15,4.010027227480462,winter
New York,2010-12-16,3.5737397330634595,winter
New York,2010-12-17,-3.603848282763624,winter
New York,2010-12-18,-0.5709734810742794,winter
New York,2010-12-19,4.505436946551634,winter
New York,2010-12-20,-0.4916856358970999,winter
New York,2010-12-21,-1.393594024934559,winter
New York,2010-12-22,-3.7705799541547935,winter
New York,2010-12-23,0.38566274678216916,winter
New York,2010-12-24,-6.5055432392982215,winter
New York,2010-12-25,-1.2813198633815897,winter
New York,2010-12-26,-6.249311725921249,winter
New York,2010-12-27,2.0459289961682674,winter
New York,2010-12-28,1.3092512511884231,winter
New York,2010-12-29,0.3590073943675426,winter
New York,2010-12-30,-7.14544824873553,winter
New York,2010-12-31,0.39954160449351933,winter
New York,2011-01-01,-6.568222174432494,winter
New York,2011-01-02,2.1750947874273763,winter
New York,2011-01-03,0.16251087359938823,winter
New York,2011-01-04,1.0637187938084862,winter
New York,2011-01-05,-3.537252788414573,winter
New York,2011-01-06,-6.115104230429829,winter
New York,2011-01-07,-5.870285777183057,winter
New York,2011-01-08,3.433925558137852,winter
New York,2011-01-09,4.853357324104838,winter
New York,2011-01-10,8.504139804051318,winter
New York,2011-01-11,3.4775144561874596,winter
New York,2011-01-12,2.052353224149099,winter
New York,2011-01-13,-7.691367456348432,winter
New York,2011-01-14,7.036455582059488,winter
New York,2011-01-15,-1.0020707743966015,winter
New York,2011-01-16,-0.8536017439140793,winter
New York,2011-01-17,2.481598587224548,winter
New York,2011-01-18,7.584187507917312,winter
New York,2011-01-19,-4.029319010888599,winter
New York,2011-01-20,-4.666940789835404,winter
New York,2011-01-21,3.9074791303510152,winter
New York,2011-01-22,-0.20999763698211477,winter
New York,2011-01-23,-3.8933760448389427,winter
New York,2011-01-24,1.813952441012424,winter
New York,2011-01-25,-4.370315174619636,winter
New York,2011-01-26,-4.3024070926024205,winter
New York,2011-01-27,-0.8443580067597569,winter
New York,2011-01-28,7.077947945814509,winter
New York,2011-01-29,0.9428883822663854,winter
New York,2011-01-30,4.2256912939824,winter
New York,2011-01-31,1.6346148361401427,winter
New York,2011-02-01,-7.4066720824106715,winter
New York,2011-02-02,-2.829667784082433,winter
New York,2011-02-03,1.2693005847056325,winter
New York,2011-02-04,1.135437239131944,winter
New York,2011-02-05,2.417610868294758,winter
New York,2011-02-06,-1.2622533981620996,winter
New York,2011-02-07,-3.910878087379394,winter
New York,2011-02-08,-0.8583366533329948,winter
New York,2011-02-09,-0.9299487654123689,winter
New York,2011-02-10,3.6045927221196203,winter
New York,2011-02-11,-1.0296275190563235,winter
New York,2011-02-12,9.392664967512236,winter
New York,2011-02-13,1.9160106544822892,winter
New York,2011-02-14,-3.6586432196136527,winter
New York,2011-02-15,-2.6461250499551925,winter
New York,2011-02-16,3.229779186717481,winter
New York,2011-02-17,7.300258385339957,winter
New York,2011-02-18,-5.734793124121559,winter
New York,2011-02-19,-1.8521164286962235,winter
New York,2011-02-20,-6.5618704263635514,winter
New York,2011-02-21,3.4205883062439897,winter
New York,2011-02-22,-1.652027152769987,winter
New York,2011-02-23,-1.7546738523890872,winter
New York,2011-02-24,-0.8417959323680256,winter
New York,2011-02-25,-3.2661499586316376,winter
New York,2011-02-26,0.08813019034675613,winter
New York,2011-02-27,-2.635964897864858,winter
New York,2011-02-28,3.3754246593497155,winter
New York,2011-03-01,14.383896802949057,spring
New York,2011-03-02,4.603240922702695,spring
New York,2011-03-03,13.51464819222585,spring
New York,2011-03-04,9.966794823979049,spring
New York,2011-03-05,10.300338568429149,spring
New York,2011-03-06,3.0809325440740345,spring
New York,2011-03-07,3.1730738058428387,spring
New York,2011-03-08,10.990854909367211,spring
New York,2011-03-09,10.542794250824517,spring
New York,2011-03-10,14.90746773928731,spring
New York,2011-03-11,15.311895369898835,spring
New York,2011-03-12,6.218195102533784,spring
New York,2011-03-13,8.535442479815451,spring
New York,2011-03-14,6.189245598751914,spring
New York,2011-03-15,1.7421467337221896,spring
New York,2011-03-16,4.911762971946415,spring
New York,2011-03-17,17.05333872816869,spring
New York,2011-03-18,13.826580131627512,spring
New York,2011-03-19,7.962533664403064,spring
New York,2011-03-20,12.776576989000148,spring
New York,2011-03-21,9.762727029385637,spring
New York,2011-03-22,11.774517387920092,spring
New York,2011-03-23,18.409452933289703,spring
New York,2011-03-24,9.243313605012585,spring
New York,2011-03-25,9.321329158815423,spring
New York,2011-03-26,13.973867813878227,spring
New York,2011-03-27,11.306185064483586,spring
New York,2011-03-28,6.775709644772737,spring
New York,2011-03-29,14.9740012038613,spring
New York,2011-03-30,7.287585521909532,spring
New York,2011-03-31,1.4785593613742354,spring
New York,2011-04-01,18.466589219054566,spring
New York,2011-04-02,-7.124366929229044,spring
New York,2011-04-03,9.107388278022533,spring
New York,2011-04-04,2.262682067523123,spring
New York,2011-04-05,10.676720108025629,spring
New York,2011-04-06,11.176884360142394,spring
New York,2011-04-07,12.895573496429979,spring
New York,2011-04-08,7.105710732913961,spring
New York,2011-04-09,2.85968761902783,spring
New York,2011-04-10,14.95488603565698,spring
New York,2011-04-11,17.728062147673963,spring
New York,2011-04-12,7.532937497028804,spring
New York,2011-04-13,12.992213075437972,spring
New York,2011-04-14,15.89771686649539,spring
New York,2011-04-15,6.79790903276622,spring
New York,2011-04-16,9.42537902464468,spring
New York,2011-04-17,11.80470775251171,spring
New York,2011-04-18,10.563175502112417,spring
New York,2011-04-19,12.818060083300132,spring
New York,2011-04-20,8.001868503952943,spring
New York,2011-04-21,10.725598548144397,spring
New York,2011-04-22,11.898500893696543,spring
New York,2011-04-23,7.454930989830552,spring
New York,2011-04-24,12.283121917498383,spring
New York,2011-04-25,8.789123058986274,spring
New York,2011-04-26,21.258508712840683,spring
New York,2011-04-27,2.8228712750094087,spring
New York,2011-04-28,11.059121675243233,spring
New York,2011-04-29,10.780933740248713,spring
New York,2011-04-30,3.9871195852638386,spring
New York,2011-05-01,17.2664168996387,spring
New York,2011-05-02,6.342996606829329,spring
New York,2011-05-03,14.044692998065837,spring
New York,2011-05-04,15.87367214734824,spring
New York,2011-05-05,15.183817871416528,spring
New York,2011-05-06,3.8274997489602605,spring
New York,2011-05-07,14.509297098292851,spring
New York,2011-05-08,3.087744757529478,spring
New York,2011-05-09,12.608612799872018,spring
New York,2011-05-10,8.453445750816904,spring
New York,2011-05-11,8.148721151058378,spring
New York,2011-05-12,14.731743460221367,spring
New York,2011-05-13,12.58250464658325,spring
New York,2011-05-14,16.07614836316877,spring
New York,2011-05-15,3.7418468187564957,spring
New York,2011-05-16,10.754387496624624,spring
New York,2011-05-17,2.252741418915132,spring
New York,2011-05-18,8.784140152392721,spring
New York,2011-05-19,17.67935948725485,spring
New York,2011-05-20,12.337066986397021,spring
New York,2011-05-21,5.057745912981952,spring
New York,2011-05-22,14.282136246818252,spring
New York,2011-05-23,11.08334189743385,spring
New York,2011-05-24,13.459272314534848,spring
New York,2011-05-25,11.579385980626196,spring
New York,2011-05-26,9.96629862468134,spring
New York,2011-05-27,9.420757141328615,spring
New York,2011-05-28,3.4672546591082973,spring
New York,2011-05-29,5.49615563146352,spring
New York,2011-05-30,15.383145202825053,spring
New York,2011-05-31,19.531156820595356,spring
New York,2011-06-01,21.14029498930071,summer
New York,2011-06-02,20.64910187821961,summer
New York,2011-06-03,24.922111575618942,summer
New York,2011-06-04,32.929034534783106,summer
New York,2011-06-05,22.999844038170192,summer
New York,2011-06-06,31.00595274641033,summer
New York,2011-06-07,26.24621474982524,summer
New York,2011-06-08,19.462145029535893,summer
New York,2011-06-09,22.090281944339456,summer
New York,2011-06-10,23.800875310752314,summer
New York,2011-06-11,21.302736770129325,summer
New York,2011-06-12,26.07248633886899,summer
New York,2011-06-13,25.691604049060064,summer
New York,2011-06-14,26.202970835387053,summer
New York,2011-06-15,19.834291387123915,summer
New York,2011-06-16,25.833878842745033,summer
New York,2011-06-17,28.832920215150782,summer
New York,2011-06-18,21.63160565282392,summer
New York,2011-06-19,21.933124389731997,summer
New York,2011-06-20,34.54458485547108,summer
New York,2011-06-21,24.170099836062366,summer
New York,2011-06-22,23.588948550366016,summer
New York,2011-06-23,17.93624582888717,summer
New York,2011-06-24,21.00781903875967,summer
New York,2011-06-25,26.033090988258042,summer
New York,2011-06-26,19.758219558975128,summer
New York,2011-06-27,30.861839275188583,summer
New York,2011-06-28,28.91254725603017,summer
New York,2011-06-29,18.646620152898578,summer
New York,2011-06-30,22.335396519346222,summer
New York,2011-07-01,21.200030594239884,summer
New York,2011-07-02,33.74590120894788,summer
New York,2011-07-03,26.444100429849065,summer
New York,2011-07-04,18.951050748016126,summer
New York,2011-07-05,17.33055439487523,summer
New York,2011-07-06,31.06994233142236,summer
New York,2011-07-07,25.91402583400257,summer
New York,2011-07-08,25.181806214977836,summer
New York,2011-07-09,24.187502812947983,summer
New York,2011-07-10,30.66185359123712,summer
New York,2011-07-11,28.255263724263283,summer
New York,2011-07-12,23.526501100958725,summer
New York,2011-07-13,21.637772129175964,summer
New York,2011-07-14,26.146918614703427,summer
New York,2011-07-15,26.981590189036,summer
New York,2011-07-16,25.958734630227383,summer
New York,2011-07-17,28.02572610846157,summer
New York,2011-07-18,27.963526322071417,summer
New York,2011-07-19,17.79927876467808,summer
New York,2011-07-20,34.23143716238235,summer
New York,2011-07-21,23.672242515178006,summer
New York,2011-07-22,29.061992368439288,summer
New York,2011-07-23,24.40675476407608,summer
New York,2011-07-24,12.390486756678454,summer
New York,2011-07-25,28.147230482458266,summer
New York,2011-07-26,17.000851281519886,summer
New York,2011-07-27,32.385944134323566,summer
New York,2011-07-28,25.585770134585303,summer
New York,2011-07-29,29.237174934240237,summer
New York,2011-07-30,29.93029762370335,summer
New York,2011-07-31,22.623061883258877,summer
New York,2011-08-01,28.68933135487569,summer
New York,2011-08-02,21.462844520757166,summer
New York,2011-08-03,21.919896652854714,summer
New York,2011-08-04,24.472858509784725,summer
New York,2011-08-05,18.234640778701632,summer
New York,2011-08-06,31.246538723361397,summer
New York,2011-08-07,22.888829195826307,summer
New York,2011-08-08,26.603747947479402,summer
New York,2011-08-09,28.658658024011302,summer
New York,2011-08-10,28.20017713712555,summer
New York,2011-08-11,21.815779116809175,summer
New York,2011-08-12,21.98974975221258,summer
New York,2011-08-13,22.2771006916385,summer
New York,2011-08-14,28.454647112683645,summer
New York,2011-08-15,29.655207210373465,summer
New York,2011-08-16,22.61888865717647,summer
New York,2011-08-17,29.198267000942412,summer
New York,2011-08-18,26.527763194241956,summer
New York,2011-08-19,19.860247025423735,summer
New York,2011-08-20,23.838408536517385,summer
New York,2011-08-21,17.623477928654292,summer
New York,2011-08-22,20.53639150438476,summer
New York,2011-08-23,22.53285444628094,summer
New York,2011-08-24,26.82336586469098,summer
New York,2011-08-25,26.390759831454364,summer
New York,2011-08-26,22.816013735560112,summer
New York,2011-08-27,24.65796301826047,summer
New York,2011-08-28,25.907042227885995,summer
New York,2011-08-29,16.451683217134967,summer
New York,2011-08-30,27.672818954015156,summer
New York,2011-08-31,29.302699307779474,summer
New York,2011-09-01,14.721164928724017,autumn
New York,2011-09-02,17.11632110302977,autumn
New York,2011-09-03,14.813516001957797,autumn
New York,2011-09-04,16.05972035433724,autumn
New York,2011-09-05,14.37803907113753,autumn
New York,2011-09-06,11.187880330538071,autumn
New York,2011-09-07,7.811323576854786,autumn
New York,2011-09-08,24.74121332037531,autumn
New York,2011-09-09,6.239429012659272,autumn
New York,2011-09-10,10.59206618981169,autumn
New York,2011-09-11,20.72384986471849,autumn
New York,2011-09-12,18.030823852654862,autumn
New York,2011-09-13,13.558163372359575,autumn
New York,2011-09-14,13.412697434070015,autumn
New York,2011-09-15,17.35491767439474,autumn
New York,2011-09-16,18.780513884655683,autumn
New York,2011-09-17,3.549237372099532,autumn
New York,2011-09-18,17.708608445232755,autumn
New York,2011-09-19,17.739488869951376,autumn
New York,2011-09-20,16.65353073425675,autumn
New York,2011-09-21,16.792277275953765,autumn
New York,2011-09-22,11.996373023036819,autumn
New York,2011-09-23,15.715159875164682,autumn
New York,2011-09-24,11.347860692646524,autumn
New York,2011-09-25,8.058038895028412,autumn
New York,2011-09-26,17.834837155288266,autumn
New York,2011-09-27,14.96230864342557,autumn
New York,2011-09-28,14.15910644115751,autumn
New York,2011-09-29,16.412744326438087,autumn
New York,2011-09-30,10.66579750545648,autumn
New York,2011-10-01,14.636608119978359,autumn
New York,2011-10-02,11.373277360228812,autumn
New York,2011-10-03,20.86339373531509,autumn
New York,2011-10-04,21.05977275589675,autumn
New York,2011-10-05,15.413759235981422,autumn
New York,2011-10-06,20.476934481104053,autumn
New York,2011-10-07,13.828148326965826,autumn
New York,2011-10-08,13.44856127200266,autumn
New York,2011-10-09,20.2978841348408,autumn
New York,2011-10-10,9.272211558918055,autumn
New York,2011-10-11,26.859794116048292,autumn
New York,2011-10-12,16.455435722008694,autumn
